,title,category,author_name,dates,num comments,num views
227,Netflix's 'My Name is Loh Kiwan' starring Song Joong Ki tops global non-English movies ranking,News,EunhaYi,03/13/2024,25,"8,565"
228,Comedian Yoo Jae Suk teams up with actor Yoo Yeon Seok for new SBS variety show,News,EunhaYi,03/13/2024,5,"6,180"
229,Cube Entertainment confirms debut date for new boy group NOWADAYS,News,EunhaYi,03/13/2024,1,"2,176"
230,Content production company Merry Go Round unveils new project: KARA's first full-member travel reality show,News,EunhaYi,03/13/2024,4,"9,002"
231,Controversy brews as coalition of women's groups condemns AV actor festival in Suwon,BUZZ News,EunhaYi,03/13/2024,64,"11,210"
232,BAE173 unveils tantalizing highlight medley for upcoming album 'NEW CHAPTER: LUCEAT',Teaser,EunhaYi,03/13/2024,0,"1,154"
233,Singer/song-writer Seori signals return with 2nd mini album 'Fake Happy',News,Solim-Yoon,03/13/2024,0,"1,772"
234,5 Beautiful K-Dramas to watch this Blissful Spring Season,Original Content,A-Nish,03/13/2024,4,"14,230"
235,The Boyz continue the countdown to the release of their final 'Phantasy' chapter,News,Solim-Yoon,03/13/2024,0,"1,358"
236,Sevenus transform into rock stars in 'Want You Back' MV teaser,Teaser,Solim-Yoon,03/13/2024,1,"1,272"
237,Super Junior D&E unveil captivating teaser images for '606' comeback,News,Solim-Yoon,03/13/2024,2,"1,859"
238,"MONSTA X's I.M signals return with his 3rd EP, 'Off The Beat'",Teaser,Solim-Yoon,03/13/2024,2,"1,228"
239,B.I gets tangled up in his own head in 'Wish You Were Here' Japanese MV,Music Video,Solim-Yoon,03/13/2024,1,"1,645"
240,Cha Eun Woo & Kim Eunwoo enjoy a play date on KBS2's 'The Return of Superman',News,Solim-Yoon,03/13/2024,8,"8,892"
241,"BLACKPINK's ""How You Like That"" becomes the First K-pop female group song to surpass 1 Billion streams on Spotify",News,Pop-Superstars,03/13/2024,29,"4,284"
242,Kim Chung Ha recalls being one of the first celebrities to catch COVID19 + shows appreciation for ATEEZ's Hongjoong,News,Solim-Yoon,03/13/2024,2,"4,413"
243,JENNIE's “One Of The Girls” becomes the First song by a Female Korean Soloist to surpass 600 MILLION Spotify streams,News,Real-Kpop-News,03/13/2024,34,"3,870"
244,"NOWADAYS confirm their debut date with the release of their self-titled, 1st single album",Teaser,Solim-Yoon,03/13/2024,1,"1,471"
245,Netizens accuse RIIZE's Anton of belittling Koreans on a suspected 'secret Instagram account',Rumors,Solim-Yoon,03/13/2024,98,"30,086"
246,Agency of virtual boy group PLAVE takes legal action against malicious posts,News,Sh1romi,03/13/2024,37,"4,299"
247,"Seventeen, LE SSERAFIM, NewJeans, RIIZE, & more win at the '38th Japan Golden Disc Awards'",News,Solim-Yoon,03/13/2024,8,"6,401"
248,6 of the Funniest Cameos In K-Dramas,Original Content,ean1994,03/13/2024,6,"4,859"
249,Candy Shop members are off to school in 'Hashtag#' debut album teasers,News,Solim-Yoon,03/13/2024,5,"1,672"
250,Tickets on sale now for 'SUGA│Agust D TOUR ‘D-DAY’ THE MOVIE' + official trailer released,Misc,Solim-Yoon,03/13/2024,2,"2,271"
251,UNIS drop striking third set of teaser images for debut mini album 'We UNIS',News,Solim-Yoon,03/13/2024,4,"2,658"
252,DAY6's Wonpil welcomes spring in sentimental comeback teaser photos,News,Solim-Yoon,03/12/2024,0,709
253,NCT Dream release '( )SCAPE Film : Chapter 3' + images featuring Mark and Haechan,Teaser,Solim-Yoon,03/12/2024,0,"1,282"
254,Apink's Namjoo shows her chic side in 'Siren' concept photos for her upcoming single album 'BAD',News,darkrunner,03/12/2024,4,"2,335"
255,Oh My Girl's YooA channels sleek 90's vibes in 'Rooftop' MV teaser #2,Teaser,Solim-Yoon,03/12/2024,2,"1,365"
256,ONF announce comeback with 8th mini album 'Beautiful Shadow',News,Solim-Yoon,03/12/2024,0,"1,187"
257,BABYMONSTER's Chiquita & Asa display their chic visuals in new teasers,News,Solim-Yoon,03/12/2024,9,"3,283"
258,THE NEW SIX set hearts on fire with charismatic unit & group concept photos,News,Solim-Yoon,03/12/2024,0,"1,400"
259,iKON's Bobby to hold solo concert in Manila this weekend,News,Sofia-Sayson,03/12/2024,3,"2,031"
260,Apink's Namjoo looks into the camera for 'BAD' mood film,Teaser,Germaine-Jay,03/12/2024,2,"1,167"
261,RIIZE Anton's alleged girlfriend responds to dating rumors,Rumors,Germaine-Jay,03/12/2024,38,"31,953"
262,Son Suk Goo confesses Jang Do Yeon remains his ideal type,News,Alec06,03/12/2024,9,"13,517"
263,fromis_9's Seoyeon reveals official live MV for 'I Guess It's Our Last Spring',Music Video,Germaine-Jay,03/12/2024,3,"1,349"
264,Park Myung Soo expresses regret over Fu Bao's departure to China,News,Alec06,03/12/2024,10,"3,171"
265,NCT WISH bags 1st music show win on this week's 'The Show' with 'WISH',News,Sofia-Sayson,03/12/2024,4,"1,898"
266,'A Shop for Killers' starring Lee Dong Wook & Kim Hye Joon in talks for 2nd season,News,Germaine-Jay,03/12/2024,5,"5,922"
267,"'Jinny's Kitchen 2' heads to Iceland, gears up for an epic culinary quest",News,Alec06,03/12/2024,4,"10,769"
268,EXO's Baekhyun to sing national anthem at '2024 MLB World Tour: Seoul Series',News,Germaine-Jay,03/12/2024,15,"3,373"
269,AMPERS&ONE reveal broken version of 'ONE HEARTED' concept photos,News,Germaine-Jay,03/12/2024,0,872
270,Nam Hee Suk debuts as the New MC of 'National Singing Contest' following Song Hae and Kim Shin Young,News,Alec06,03/12/2024,2,"2,088"
271,Former SECRET's Ji Eun & YouTuber Park We personally clarify wedding news,Misc,Germaine-Jay,03/12/2024,5,"9,167"
272,BTS' j-hope reveals 'Hope on the Street' docuseries preview photos,News,Germaine-Jay,03/12/2024,5,"2,371"
273,"Tak Jae Hoon decides against signing with new agency, continues with longtime manager as FA",News,Alec06,03/12/2024,1,"3,889"
274,NCT's Taeil reveals 'Weird' MV for 'Discovery of Love' OST,Music Video,Germaine-Jay,03/12/2024,0,"1,809"
275,TAN reveal track list for 'W Series '3TAN' (World Ver.)' album,News,Germaine-Jay,03/12/2024,0,959
276,aespa's Ningning sings 'Count on Me' for 'The Midnight Studio' OST,Music Video,Germaine-Jay,03/12/2024,2,"2,016"
277,NiziU releases 'SWEET NONFICTION' teaser for Japanese movie 'Lovesick Ellie',Teaser,Alec06,03/12/2024,2,"1,333"
278,LUN8 show their steps in 'Super Power' MV teaser,Teaser,Germaine-Jay,03/12/2024,0,781
279,Red Velvet's Wendy wakes up from the dead in 'Wish You Hell' MV,Music Video,Germaine-Jay,03/12/2024,12,"3,193"
280,BLACKPINK's Jisoo donates all profits from personal YouTube channel to Save the Children,News,Germaine-Jay,03/12/2024,18,"9,571"
281,Park Hyungsik releases ‘Lean on Me’ MV from ‘Dr. Slump’ OST,Music Video,Alec06,03/12/2024,1,"1,866"
282,Former Wonder Girls' Lim opens up about married life,News,Germaine-Jay,03/12/2024,4,"7,268"
283,Minseo to make official comeback after 2 years with 'Dead Love',News,Germaine-Jay,03/12/2024,2,"1,381"
284,PURPLE K!SS transforms into mischievous villains in ‘BBB’ teaser,Teaser,Alec06,03/12/2024,1,"1,103"
285,wave to earth rocks Manila with a sold-out first night of their 'the first era' show,News,Sofia-Sayson,03/12/2024,6,"1,313"
286,QWER announces highly anticipated comeback in April after stellar debut success,News,EunhaYi,03/12/2024,4,"2,744"
287,Highlight ignites charts with powerful comeback with 'Switch On',News,EunhaYi,03/12/2024,1,"3,367"
288,Dex and Kim Dong Hyun share excitement for joining season 3 of 'The Zone: Survival Mission',News,EunhaYi,03/12/2024,3,"4,482"
289,DAY6's Young K radiates summer vibes in teaser for new song 'Welcome to the Show',News,EunhaYi,03/12/2024,1,"1,398"
290,VERIVERY reveal stops and dates for 2024 fan meeting tour 'GO ON',News,Sofia-Sayson,03/12/2024,0,"1,353"
291,UNIS sets anticipation sky-high with stunning debut concept photos,News,EunhaYi,03/12/2024,7,"6,687"
292,Korean netizens react to actor Oh Dal Su joining 'Squid Game' season 2,News,EunhaYi,03/12/2024,15,"8,600"
293,NCT WISH's 'WISH' becomes the highest-selling album in 1st-week sales by a 2024 rookie group,News,Sofia-Sayson,03/12/2024,5,"3,791"
294,The first two members of upcoming girl group BEWAVE revealed,News,EunhaYi,03/12/2024,6,"6,550"
295,Singers Lee Chan Won and Kwon Eun Bi to co-host '2024 Universal Superstar Awards',News,EunhaYi,03/12/2024,0,"1,712"
296,Controversial actor Oh Dal Su set to join Netflix in 'Squid Game' season 2,News,EunhaYi,03/12/2024,6,"8,807"
297,Bang Ye Dam to make spring comeback with new digital single,News,EunhaYi,03/12/2024,3,"2,030"
298,'Queen of Tears' stars Kim Soo Hyun and Kim Ji Won dominate headlines with topicality ranking,News,EunhaYi,03/12/2024,3,"10,203"
299,TAN surprises fans with upcoming comeback announcement for '3TAN' album,News,EunhaYi,03/12/2024,1,"1,467"
300,Fans are loving the latest autumn vibe teasers for V's digital single 'FRI(END)S',News,Sophie-Ha,03/12/2024,13,"6,550"
301,Han Seo Hee says she will file complaints against the spread of false information in response to her latest controversy,News,Sophie-Ha,03/12/2024,43,"11,826"
302,"The 96th Academy Awards commemorates the late Lee Sun Gyun during the ""In Memoriam"" segment",News,Sophie-Ha,03/12/2024,21,"7,187"
303,"""I took off his hoodie, he had nice abs,"" Han Seo Hee embroiled in another controversy talking about male idols",News,Sophie-Ha,03/12/2024,137,"57,146"
304,The Top Female Solo Idols with the Most Music Show Wins,Original Content,Rika-go,03/12/2024,11,"6,222"
305,K-netizens say they feel bad for the RIIZE members as they react to Anton's dating rumors,News,Sophie-Ha,03/12/2024,33,"29,199"
306,The Boyz burn the world around them in the new concept photos for their 2nd full album 'PHANTASY Pt. 3: Love Letter',News,Sophie-Ha,03/12/2024,1,"1,609"
307,K-netizens are calling Robert Downey Jr. a racist,News,Sophie-Ha,03/12/2024,188,"41,411"
308,ATTRAKT CEO Jun Hong Joon Cleared of Embezzlement Charges by Police,News,Sophie-Ha,03/12/2024,35,"7,990"
309,K-Pop Trends that are Disappearing,Original Content,ean1994,03/12/2024,70,"27,023"
310,Former SECRET member Ji Eun to tie the knot with YouTuber Park We,News,Sophie-Ha,03/12/2024,11,"10,641"
311,Hooked to Kim Ji Won in ‘Queen Of Tears’? Check out some of her most iconic roles,Original Content,A-Nish,03/12/2024,10,"4,199"
312,Super Junior's Donghae & Eunhyuk reveal first set of teaser photos for their 5th mini-album '606',News,Sophie-Ha,03/12/2024,2,"2,451"
313,Jimin's 'FACE' sets numerous stream milestone records on Spotify,News,pjms_gina,03/12/2024,10,"2,992"
314,BLACKPINK's JENNIE becomes the First Female K-Pop Soloist to be certified Silver in the UK,News,MomoDancer,03/12/2024,31,"3,355"
315,"BIBI, TWS, and LE SSERAFIM top Instiz chart for the second week of March 2024",News,GhostWriter,03/12/2024,3,"1,744"
316,DAY6 brings out individual teasers of Young K for their 8th mini-album 'Fourever',News,Sophie-Ha,03/12/2024,0,"1,147"
317,Hwa Sa reveals the name of her fandom,News,Sophie-Ha,03/12/2024,35,"12,448"
318,ILLIT's Yunah goes fishing in the new 'Super Real Me' film,Teaser,Sophie-Ha,03/11/2024,4,"1,642"
319,BABYMONSTER rolls out individual teaser photos of Ruka and Rora for their first mini-album 'BABYMONS7ER',News,Sophie-Ha,03/11/2024,6,"5,648"
320,NCT Dream rolls out another mysterious teaser '( )SCAPE Film: Chapter 2',Teaser,Sophie-Ha,03/11/2024,0,"1,760"
321,"HYBE unveils the second official teaser clip for BTS V's digital single ""FRI(END)S""",Teaser,Sophie-Ha,03/11/2024,34,"6,243"
322,RIIZE's Anton gets embroiled in dating rumors,Rumors,Sophie-Ha,03/11/2024,60,"41,871"
323,KISS OF LIFE to reportedly make a comeback in early April,News,Jia-Lin,03/11/2024,6,"3,835"
324,Pink Fantasy announce Yechan's departure from the company,News,Jia-Lin,03/11/2024,7,"4,568"
325,CRAVITY unleash their charms in 'Love or Die' dance practice video,Misc,Jia-Lin,03/11/2024,0,"1,011"
326,(G)I-DLE release teaser poster for live clip of 'Fate',News,Jia-Lin,03/11/2024,16,"2,628"
327,NCT WISH make a 'WISH' on M2 'Relay Dance',Misc,Jia-Lin,03/11/2024,0,"1,210"
328,TXT announce 'ACT : PROMISE' world tour in Seoul,News,Jia-Lin,03/11/2024,3,"3,322"
329,LUN8 unveil first MV teaser for 'SUPER POWER',Teaser,Jia-Lin,03/11/2024,1,942
330,KISS OF LIFE release a series of official logo motion video,Teaser,Jia-Lin,03/11/2024,1,"1,918"
331,Sail away with TEMPEST in 'LIGHTHOUSE' MV,Music Video,Jia-Lin,03/11/2024,2,"1,436"
332,Chung Ha got some tips for you in 'EENIE MEENIE (Feat. ATEEZ's Hongjoong)' MV,Music Video,Jia-Lin,03/11/2024,14,"4,555"
333,HIGHLIGHT are ready for the summer in 'BODY' MV,Music Video,Jia-Lin,03/11/2024,2,"2,281"
334,THE NEW SIX (TNX) gear up for their 1st digital single 'FUEGO' with individual teaser photos,News,Jia-Lin,03/11/2024,1,"1,496"
335,Jeon Somi to appear on Mnet's 'I-LAND 2' with Teddy,News,Jia-Lin,03/11/2024,15,"6,912"
336,Super Junior-D&E announce comeback with 5th mini album '606',News,Jia-Lin,03/11/2024,2,"2,444"
337,Cube Entertainment announces new boy group NOWADAYS' debut date,News,Jia-Lin,03/11/2024,2,"3,217"
338,"Female solo artists gear up for glamorous comebacks: Chung Ha, Wendy, YooA, Kim Nam Joo set to shine",News,Alec06,03/11/2024,3,"2,307"
339,HyunA and Yong Junhyung enjoy a street date in Thailand,News,Alec06,03/11/2024,29,"23,393"
340,Yujin showcases unique charm ahead of IVE's 'MAGAZINE IVE' fan meeting,News,Alec06,03/11/2024,16,"3,265"
341,STAYC wraps up first world tour 'TEENFRESH' with grand finale in Warsaw,News,Alec06,03/11/2024,5,"2,655"
342,Jennie joins forces with Kim Tae-ho PD in new variety show,News,Alec06,03/11/2024,34,"14,473"
343,Dongwan and Seo Yoon-ah celebrate 100 days with a dream date on 'Groom Class',News,Alec06,03/11/2024,0,"4,981"
344,"""Queen of Tears"": a fresh take on romance drama with reversed gender roles captures viewers' attention",News,Alec06,03/11/2024,37,"18,981"
345,(G)I-DLE's Soyeon flaunts slim bikini body on Instagram,News,Alec06,03/11/2024,25,"8,077"
346,Park Bo Gum confirmed to star in the new show 'My Name is Gabriel',News,Alec06,03/11/2024,8,"6,890"
347,'I-LAND2: N/a' set to premiere with Song Kang as storyteller on April 18,News,Alec06,03/11/2024,3,"4,633"
348,Chung Ha and ATEEZ's Hongjoong ignite excitement with 'EENIE MEENIE' dance challenge,News,Alec06,03/11/2024,7,"4,931"
349,IU shines in new photoshoot as global ambassador for sports brand,News,Alec06,03/11/2024,12,"7,762"
350,Kyuhyun kicks off his first Asia tour 'Restart' in Seoul with success,News,Alec06,03/11/2024,2,"2,410"
351,Hyolyn captivates with healthy and sexy charm in latest instagram update,News,Alec06,03/11/2024,11,"4,657"
352,TEMPEST releases fifth mini album 'TEMPEST Voyage' amid member hiatus,News,Alec06,03/11/2024,1,"1,886"
353,Stray Kids hits new milestones with YouTube views and global chart rankings,News,Alec06,03/11/2024,6,"4,574"
354,Netizens react to Cha Eun Woo's remarkable transformation from boyish to manly vibes,News,Janie-Reign,03/11/2024,23,"13,367"
355,Viewers express concern over Girls' Generation Taeyeon's alleged excessive changes to her face,News,Janie-Reign,03/11/2024,105,"65,065"
356,"Hwang Min Hyun reveals the film teaser for his digital single ""LULLABY''",News,Sh1romi,03/11/2024,3,"1,930"
357,Netizens are saying that this idol contact lens trend needs to stop?,News,Janie-Reign,03/11/2024,40,"18,107"
358,Production Team of Survival Show 'I-LAND 2' Responds to accusations of misconduct towards trainees,Rumors,Sh1romi,03/11/2024,5,"3,904"
359,Han So Hee posts first personal selfie since her attitude controversy,News,Janie-Reign,03/11/2024,25,"18,258"
360,BTOB's Minhyuk argues with his fans on Bubble and apologizes amid netizen backlash,News,Janie-Reign,03/11/2024,46,"24,921"
361,PURPLE K!SS reveal new concept photos for 6th mini-album ''BXX'',News,Sh1romi,03/11/2024,6,"1,709"
362,NCT Dream set off to break free from a dystopian reality in '( )SCAPE Film: Chapter 1',Teaser,Janie-Reign,03/11/2024,5,"1,592"
363,Lucas officially drops the first image for his solo debut single 'Renegade',News,Janie-Reign,03/11/2024,26,"6,353"
364,ILLIT's Minju tackles crossword puzzle and reveals her favorites in 'Super Real Me' individual film,Teaser,Janie-Reign,03/10/2024,7,"2,063"
365,All 7 members of BABYMONSTER shine in visual film for 1st mini album 'BABYMONS7ER',Teaser,Janie-Reign,03/10/2024,72,"30,975"
366,BTS V unveils sophisticated look in more 'FRI(END)S' concept photos,News,Janie-Reign,03/10/2024,25,"6,070"
367,LE SSERAFIM showcase their dynamic charm in 'EASY' moving version dance practice video,Misc,Jia-Lin,03/10/2024,6,"2,178"
368,BABYMONSTER's pre-debut track 'Stuck In The Middle' becomes the group's 2nd MV to hit 100 million views,News,Jia-Lin,03/10/2024,34,"4,409"
369,IU announces September encore concert at the Seoul World Cup Stadium,News,Jia-Lin,03/10/2024,9,"8,611"
370,Park Bo Gum makes a special surprise appearance on IU's concert,News,Jia-Lin,03/10/2024,9,"16,186"
371,YOUNG POSSE go retro in their beats only highlight medley for 2nd EP 'XXL',Teaser,Jia-Lin,03/10/2024,4,"1,273"
372,woo!ah! and DXMON's agency warns legal actions against malicious comments,News,Jia-Lin,03/10/2024,8,"2,261"
373,"LE SSERAFIM win #1 on 'Inkigayo' + Performances from NCT WISH, xikers, BOY STORY and more!",News,Jia-Lin,03/10/2024,17,"3,272"
374,Park Kyung Lim to take two-week hiatus from MC activities due to laryngitis,News,Dani-Dee,03/10/2024,1,"2,974"
375,Lee Chae Yeon to hold first overseas fan meeting 'UNI-CHAERISH in HONG KONG' this spring,News,Dani-Dee,03/10/2024,4,"2,579"
376,Dreamcatcher successfully concludes nine-city Europe tour 'Luck Inside 7 Doors in Europe',News,Dani-Dee,03/10/2024,12,"3,633"
377,"G-Dragon's 'Youth is Flower' artwork to go up for auction, starting bid at 30 million won (~$23,000 USD)",News,Dani-Dee,03/10/2024,15,"6,387"
378,Urban Zakapa's Park Yong In to face trial for false advertising his 'butter beer' product as made with actual butter,News,Dani-Dee,03/10/2024,7,"6,379"
379,Seventeen's BSS to drop heartwarming single 'The Reason of My Smiles' for 'Queen of Tears' OST,News,Dani-Dee,03/10/2024,3,"7,088"
380,G-Dragon's agency quickly denies dating rumor between him and former Miss Korea runner-up Kim Go Eun,News,Dani-Dee,03/10/2024,22,"14,900"
